measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,1373866.986,1535841.076,1236267.746
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,2598738.256,2792202.439,2207377.833
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,1867177.163,1937891.985,1795762.859
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,142819.6831,161721.9143,95827.93926
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,439010.2089,471910.5856,389115.5798
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,567908.1922,663681.2073,532634.0197
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,174435.8607,192778.1735,162628.9551
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,15239927.83,18215700.34,12781840.78
2,DALYs (Disability-Adjusted Life Years),125,Colombia,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,17281.93763,18914.63015,14825.36807
2,DALYs (Disability-Adjusted Life Years),125,Colombia,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,11779.61155,12787.99734,10757.468
2,DALYs (Disability-Adjusted Life Years),125,Colombia,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,8241.713361,9156.086328,7468.512218
2,DALYs (Disability-Adjusted Life Years),125,Colombia,3,Both,22,All Ages,487,Leukemia,1,Number,2016,91511.85781,99903.01473,84340.60165
2,DALYs (Disability-Adjusted Life Years),125,Colombia,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,45380.5254,49122.50009,41992.57327
2,DALYs (Disability-Adjusted Life Years),125,Colombia,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,95671.89353,104928.6867,87115.4495
2,DALYs (Disability-Adjusted Life Years),125,Colombia,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,42912.97838,45868.32744,40009.5105
2,DALYs (Disability-Adjusted Life Years),125,Colombia,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,10496.89606,15987.92193,8766.901611
2,DALYs (Disability-Adjusted Life Years),125,Colombia,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,28601.531,32364.02699,21867.52284
2,DALYs (Disability-Adjusted Life Years),125,Colombia,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,517083.5598,602500.3854,439058.2134
2,DALYs (Disability-Adjusted Life Years),176,Comoros,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,9571.277082,11121.55121,8149.51863
2,DALYs (Disability-Adjusted Life Years),176,Comoros,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,380.882608,470.161791,305.8339343
2,DALYs (Disability-Adjusted Life Years),176,Comoros,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,137.1510079,185.597448,98.08769349
2,DALYs (Disability-Adjusted Life Years),176,Comoros,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,124.2428301,169.2204079,83.1035666
2,DALYs (Disability-Adjusted Life Years),176,Comoros,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,211.1997653,270.471874,154.9048399
2,DALYs (Disability-Adjusted Life Years),176,Comoros,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,94.10758417,119.3404037,75.42849904
2,DALYs (Disability-Adjusted Life Years),176,Comoros,3,Both,22,All Ages,487,Leukemia,1,Number,2016,943.3404178,1223.25465,681.3231433
2,DALYs (Disability-Adjusted Life Years),176,Comoros,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,820.7160447,1048.056009,618.8541677
2,DALYs (Disability-Adjusted Life Years),176,Comoros,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,1773.712111,2349.261769,1251.019347
2,DALYs (Disability-Adjusted Life Years),176,Comoros,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,250.6118381,351.4871493,196.1231137
2,DALYs (Disability-Adjusted Life Years),170,Congo,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,569.8299179,836.2609329,411.2918491
2,DALYs (Disability-Adjusted Life Years),170,Congo,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,1169.441352,1589.682379,848.6338147
2,DALYs (Disability-Adjusted Life Years),170,Congo,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,1830.185569,2677.152328,1341.073745
2,DALYs (Disability-Adjusted Life Years),170,Congo,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,331.6045007,499.3577932,248.3514741
2,DALYs (Disability-Adjusted Life Years),170,Congo,3,Both,22,All Ages,487,Leukemia,1,Number,2016,6103.938943,8140.372788,4192.194416
2,DALYs (Disability-Adjusted Life Years),170,Congo,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,76577.54746,90594.2531,63541.78731
2,DALYs (Disability-Adjusted Life Years),170,Congo,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,12604.16697,19740.60639,7554.390647
2,DALYs (Disability-Adjusted Life Years),170,Congo,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,2850.325899,3850.755051,2008.93912
2,DALYs (Disability-Adjusted Life Years),170,Congo,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,1384.145164,1619.429994,1174.629449
2,DALYs (Disability-Adjusted Life Years),170,Congo,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,5677.234807,7882.992809,3438.158638
2,DALYs (Disability-Adjusted Life Years),126,Costa Rica,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,3127.919581,3454.270644,2736.505673
2,DALYs (Disability-Adjusted Life Years),126,Costa Rica,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,6655.24034,7293.729088,5989.793805
2,DALYs (Disability-Adjusted Life Years),126,Costa Rica,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,11216.75486,12006.77094,10454.85395
2,DALYs (Disability-Adjusted Life Years),126,Costa Rica,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,6070.608759,6482.958653,5661.698276
2,DALYs (Disability-Adjusted Life Years),126,Costa Rica,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,1379.870337,1813.966666,953.3833884
2,DALYs (Disability-Adjusted Life Years),126,Costa Rica,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,2227.951497,2487.535327,2000.704928
2,DALYs (Disability-Adjusted Life Years),126,Costa Rica,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,1770.871391,1935.249708,1633.731067
2,DALYs (Disability-Adjusted Life Years),126,Costa Rica,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,741.7180778,821.0636025,671.4432956
2,DALYs (Disability-Adjusted Life Years),126,Costa Rica,3,Both,22,All Ages,487,Leukemia,1,Number,2016,9534.869763,10684.93483,8590.7281
2,DALYs (Disability-Adjusted Life Years),126,Costa Rica,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,57883.3236,67336.3083,49930.69628
2,DALYs (Disability-Adjusted Life Years),205,Cote d'Ivoire,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,29469.75356,39843.12587,17343.03797
2,DALYs (Disability-Adjusted Life Years),205,Cote d'Ivoire,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,40001.06967,52933.48359,28018.37131
2,DALYs (Disability-Adjusted Life Years),205,Cote d'Ivoire,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,6121.493933,7399.969775,4939.56208
2,DALYs (Disability-Adjusted Life Years),205,Cote d'Ivoire,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,1750.994566,2248.914586,1188.131054
2,DALYs (Disability-Adjusted Life Years),205,Cote d'Ivoire,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,2912.504394,3690.536958,2310.803852
2,DALYs (Disability-Adjusted Life Years),205,Cote d'Ivoire,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,5444.355831,6976.588373,4076.87503
2,DALYs (Disability-Adjusted Life Years),205,Cote d'Ivoire,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,1224.761078,1574.578031,952.8613116
2,DALYs (Disability-Adjusted Life Years),205,Cote d'Ivoire,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,273245.6351,315271.6647,234273.589
2,DALYs (Disability-Adjusted Life Years),205,Cote d'Ivoire,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,5924.086937,6861.535202,5123.410964
2,DALYs (Disability-Adjusted Life Years),205,Cote d'Ivoire,3,Both,22,All Ages,487,Leukemia,1,Number,2016,19935.92351,25465.73704,14774.53596
2,DALYs (Disability-Adjusted Life Years),46,Croatia,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,10082.02172,10652.69786,9526.987679
2,DALYs (Disability-Adjusted Life Years),46,Croatia,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,20703.04499,21870.1707,19561.98045
2,DALYs (Disability-Adjusted Life Years),46,Croatia,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,6946.405919,7716.601055,5637.789705
2,DALYs (Disability-Adjusted Life Years),46,Croatia,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,14742.71086,15527.20207,14081.92139
2,DALYs (Disability-Adjusted Life Years),46,Croatia,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,4690.654089,5312.220037,3112.156623
2,DALYs (Disability-Adjusted Life Years),46,Croatia,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,7099.852281,7642.305234,6038.617908
2,DALYs (Disability-Adjusted Life Years),46,Croatia,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,7312.69293,7752.776555,6907.57962
2,DALYs (Disability-Adjusted Life Years),46,Croatia,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,851.2502358,935.9425529,771.7275809
2,DALYs (Disability-Adjusted Life Years),46,Croatia,3,Both,22,All Ages,487,Leukemia,1,Number,2016,8749.30314,9187.431826,8230.06514
2,DALYs (Disability-Adjusted Life Years),46,Croatia,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,75596.66009,93499.68579,61283.31801
2,DALYs (Disability-Adjusted Life Years),109,Cuba,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,19819.50373,21431.58744,18356.85154
2,DALYs (Disability-Adjusted Life Years),109,Cuba,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,2506.061946,3503.89623,1924.802494
2,DALYs (Disability-Adjusted Life Years),109,Cuba,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,7639.602281,9313.927065,6907.13361
2,DALYs (Disability-Adjusted Life Years),109,Cuba,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,12113.28107,13170.64213,11197.81838
2,DALYs (Disability-Adjusted Life Years),109,Cuba,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,2402.033217,2665.177186,2174.004584
2,DALYs (Disability-Adjusted Life Years),109,Cuba,3,Both,22,All Ages,487,Leukemia,1,Number,2016,18658.90631,20070.57197,17273.37395
2,DALYs (Disability-Adjusted Life Years),109,Cuba,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,177293.1857,212747.5612,147916.1574
2,DALYs (Disability-Adjusted Life Years),109,Cuba,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,12624.30739,14085.50973,11416.80462
2,DALYs (Disability-Adjusted Life Years),109,Cuba,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,18386.40773,19825.59226,16929.61066
2,DALYs (Disability-Adjusted Life Years),109,Cuba,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,42618.99012,46513.71524,38856.1171
2,DALYs (Disability-Adjusted Life Years),77,Cyprus,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,660.7657949,763.1296091,557.2401984
2,DALYs (Disability-Adjusted Life Years),77,Cyprus,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,1386.207361,1614.033598,999.170642
2,DALYs (Disability-Adjusted Life Years),77,Cyprus,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,188.4199275,220.5536929,160.5315964
2,DALYs (Disability-Adjusted Life Years),77,Cyprus,3,Both,22,All Ages,487,Leukemia,1,Number,2016,2453.205184,2804.559747,2031.834843
2,DALYs (Disability-Adjusted Life Years),77,Cyprus,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,1246.0648,1405.286015,1034.067117
2,DALYs (Disability-Adjusted Life Years),77,Cyprus,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,1485.648157,1680.083034,1289.202013
2,DALYs (Disability-Adjusted Life Years),77,Cyprus,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,4643.421634,5395.79701,3910.635574
2,DALYs (Disability-Adjusted Life Years),77,Cyprus,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,2457.426808,2739.302172,2194.932362
2,DALYs (Disability-Adjusted Life Years),77,Cyprus,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,691.7156032,840.8613143,458.474563
2,DALYs (Disability-Adjusted Life Years),77,Cyprus,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,18005.52418,21574.17113,15115.95027
2,DALYs (Disability-Adjusted Life Years),47,Czech Republic,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,14733.49706,16444.44075,11009.29411
2,DALYs (Disability-Adjusted Life Years),47,Czech Republic,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,17417.28998,18386.19616,16513.02011
2,DALYs (Disability-Adjusted Life Years),47,Czech Republic,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,14969.18903,15858.32132,14163.90226
2,DALYs (Disability-Adjusted Life Years),47,Czech Republic,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,1841.252217,2049.872452,1668.804673
2,DALYs (Disability-Adjusted Life Years),47,Czech Republic,3,Both,22,All Ages,487,Leukemia,1,Number,2016,21728.08138,22745.61353,20726.23785
2,DALYs (Disability-Adjusted Life Years),47,Czech Republic,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,37811.23523,39885.30552,35781.37291
2,DALYs (Disability-Adjusted Life Years),47,Czech Republic,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,44279.26716,46092.55297,42609.18829
2,DALYs (Disability-Adjusted Life Years),47,Czech Republic,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,10062.46124,12413.45622,7130.899364
2,DALYs (Disability-Adjusted Life Years),47,Czech Republic,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,23123.1232,24758.02787,19720.80912
2,DALYs (Disability-Adjusted Life Years),47,Czech Republic,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,176864.5636,216924.1204,142841.047
2,DALYs (Disability-Adjusted Life Years),171,Democratic Republic of the Congo,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,70684.37947,130410.0246,38829.61513
2,DALYs (Disability-Adjusted Life Years),171,Democratic Republic of the Congo,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,99715.59915,141365.7372,70403.76165
2,DALYs (Disability-Adjusted Life Years),171,Democratic Republic of the Congo,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,20803.701,25372.15658,16736.7274
2,DALYs (Disability-Adjusted Life Years),171,Democratic Republic of the Congo,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,6339.055515,9564.265814,4522.839856
2,DALYs (Disability-Adjusted Life Years),171,Democratic Republic of the Congo,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,11662.52993,15575.8863,8726.052437
2,DALYs (Disability-Adjusted Life Years),171,Democratic Republic of the Congo,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,14253.91346,18240.89641,11019.23894
2,DALYs (Disability-Adjusted Life Years),171,Democratic Republic of the Congo,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,3448.297226,4699.356824,2555.321635
2,DALYs (Disability-Adjusted Life Years),171,Democratic Republic of the Congo,3,Both,22,All Ages,487,Leukemia,1,Number,2016,92761.67739,139161.6109,59204.04528
2,DALYs (Disability-Adjusted Life Years),171,Democratic Republic of the Congo,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,933849.5973,1093464.002,777881.1828
2,DALYs (Disability-Adjusted Life Years),171,Democratic Republic of the Congo,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,15414.84645,19697.34815,12409.84858
2,DALYs (Disability-Adjusted Life Years),78,Denmark,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,27600.02634,29323.29709,25918.73855
2,DALYs (Disability-Adjusted Life Years),78,Denmark,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,20118.3081,21151.10296,19125.19085
2,DALYs (Disability-Adjusted Life Years),78,Denmark,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,7420.881331,8565.417577,4929.218353
2,DALYs (Disability-Adjusted Life Years),78,Denmark,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,7988.332129,8607.282715,7325.189927
2,DALYs (Disability-Adjusted Life Years),78,Denmark,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,10029.81655,10707.36863,9409.776352
2,DALYs (Disability-Adjusted Life Years),78,Denmark,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,859.2089038,968.0826756,773.4235836
2,DALYs (Disability-Adjusted Life Years),78,Denmark,3,Both,22,All Ages,487,Leukemia,1,Number,2016,14123.785,14943.16762,13376.24812
2,DALYs (Disability-Adjusted Life Years),78,Denmark,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,7751.132468,8635.859512,6297.844112
2,DALYs (Disability-Adjusted Life Years),78,Denmark,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,8461.862452,9172.353246,7813.87852
2,DALYs (Disability-Adjusted Life Years),78,Denmark,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,90700.09,113067.6534,72176.81934
2,DALYs (Disability-Adjusted Life Years),177,Djibouti,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,186.6873737,276.4544391,115.1685117
2,DALYs (Disability-Adjusted Life Years),177,Djibouti,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,231.7465833,342.6791633,150.2231289
2,DALYs (Disability-Adjusted Life Years),177,Djibouti,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,341.5525038,498.5655475,213.7673168
2,DALYs (Disability-Adjusted Life Years),177,Djibouti,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,135.6548236,198.3957936,91.89172184
2,DALYs (Disability-Adjusted Life Years),177,Djibouti,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,1321.042547,1880.001264,900.7562869
2,DALYs (Disability-Adjusted Life Years),177,Djibouti,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,2227.306822,3252.551167,1420.804644
2,DALYs (Disability-Adjusted Life Years),177,Djibouti,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,594.1502848,854.3673759,402.7336039
2,DALYs (Disability-Adjusted Life Years),177,Djibouti,3,Both,22,All Ages,487,Leukemia,1,Number,2016,1388.292078,1984.37809,954.8231594
2,DALYs (Disability-Adjusted Life Years),177,Djibouti,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,13803.54984,17365.85449,10821.71127
2,DALYs (Disability-Adjusted Life Years),177,Djibouti,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,259.5686474,367.8508065,193.0845931
2,DALYs (Disability-Adjusted Life Years),110,Dominica,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,124.4160502,138.4405675,109.8376444
2,DALYs (Disability-Adjusted Life Years),110,Dominica,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,75.33439065,85.14556553,65.50932613
2,DALYs (Disability-Adjusted Life Years),110,Dominica,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,283.0209825,315.2311468,252.188484
2,DALYs (Disability-Adjusted Life Years),110,Dominica,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,115.3118377,125.3145238,105.8639427
2,DALYs (Disability-Adjusted Life Years),110,Dominica,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,13.26546909,19.71082133,10.31076625
2,DALYs (Disability-Adjusted Life Years),110,Dominica,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,50.71854251,63.23306552,45.25242285
2,DALYs (Disability-Adjusted Life Years),110,Dominica,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,50.88127669,55.56352007,46.59272032
2,DALYs (Disability-Adjusted Life Years),110,Dominica,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,12.73561164,14.02375617,11.5574277
2,DALYs (Disability-Adjusted Life Years),110,Dominica,3,Both,22,All Ages,487,Leukemia,1,Number,2016,192.0202094,210.1291464,173.8166018
2,DALYs (Disability-Adjusted Life Years),110,Dominica,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,2322.753194,2625.009996,2075.011994
2,DALYs (Disability-Adjusted Life Years),111,Dominican Republic,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,17212.5273,20748.15861,14342.49704
2,DALYs (Disability-Adjusted Life Years),111,Dominican Republic,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,25298.07711,30277.93923,19121.34735
2,DALYs (Disability-Adjusted Life Years),111,Dominican Republic,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,9815.421116,11381.57572,8265.194172
2,DALYs (Disability-Adjusted Life Years),111,Dominican Republic,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,784.5501051,1071.28298,632.1391537
2,DALYs (Disability-Adjusted Life Years),111,Dominican Republic,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,6556.790677,7404.43105,5580.69283
2,DALYs (Disability-Adjusted Life Years),111,Dominican Republic,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,2613.413111,4057.814188,2144.257553
2,DALYs (Disability-Adjusted Life Years),111,Dominican Republic,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,1970.905597,2589.227332,1614.041589
2,DALYs (Disability-Adjusted Life Years),111,Dominican Republic,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,1122.935814,1344.120438,922.4602464
2,DALYs (Disability-Adjusted Life Years),111,Dominican Republic,3,Both,22,All Ages,487,Leukemia,1,Number,2016,16382.8848,20395.56692,14068.54192
2,DALYs (Disability-Adjusted Life Years),111,Dominican Republic,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,174085.2445,200393.6617,150851.8518
2,DALYs (Disability-Adjusted Life Years),122,Ecuador,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,294694.1619,329793.1608,264296.8847
2,DALYs (Disability-Adjusted Life Years),122,Ecuador,3,Both,22,All Ages,487,Leukemia,1,Number,2016,38591.14853,43641.37148,34205.43912
2,DALYs (Disability-Adjusted Life Years),122,Ecuador,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,23412.42991,25142.99534,21797.92125
2,DALYs (Disability-Adjusted Life Years),122,Ecuador,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,25287.94634,27923.31846,22880.62226
2,DALYs (Disability-Adjusted Life Years),122,Ecuador,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,12783.57221,13781.28288,11891.06239
2,DALYs (Disability-Adjusted Life Years),122,Ecuador,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,3129.42601,6048.534695,2407.998781
2,DALYs (Disability-Adjusted Life Years),122,Ecuador,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,6676.540125,7341.623342,5905.288472
2,DALYs (Disability-Adjusted Life Years),122,Ecuador,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,3026.570831,3267.570181,2805.983796
2,DALYs (Disability-Adjusted Life Years),122,Ecuador,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,4214.265745,4660.851896,3805.36882
2,DALYs (Disability-Adjusted Life Years),122,Ecuador,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,9816.8388,10813.89044,8889.95052
2,DALYs (Disability-Adjusted Life Years),141,Egypt,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,36723.48348,62109.68657,30433.75027
2,DALYs (Disability-Adjusted Life Years),141,Egypt,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,354281.3019,400949.1237,300960.6369
2,DALYs (Disability-Adjusted Life Years),141,Egypt,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,135158.948,197269.349,111202.7572
2,DALYs (Disability-Adjusted Life Years),141,Egypt,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,42596.58938,47881.61954,37007.17107
2,DALYs (Disability-Adjusted Life Years),141,Egypt,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,3159.185372,3829.889308,2392.403003
2,DALYs (Disability-Adjusted Life Years),141,Egypt,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,19332.20557,22406.51742,16165.03773
2,DALYs (Disability-Adjusted Life Years),141,Egypt,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,101032.7884,134156.8066,82732.84257
2,DALYs (Disability-Adjusted Life Years),141,Egypt,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,7123.644774,10587.67608,5570.616512
2,DALYs (Disability-Adjusted Life Years),141,Egypt,3,Both,22,All Ages,487,Leukemia,1,Number,2016,145982.4771,192023.0629,119633.6012
2,DALYs (Disability-Adjusted Life Years),141,Egypt,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,1398545.019,1649647.517,1194699.378
2,DALYs (Disability-Adjusted Life Years),127,El Salvador,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,4205.727833,4806.444658,3398.217793
2,DALYs (Disability-Adjusted Life Years),127,El Salvador,3,Both,22,All Ages,487,Leukemia,1,Number,2016,13933.77132,18422.89073,11598.64721
2,DALYs (Disability-Adjusted Life Years),127,El Salvador,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,1822.86979,2228.679894,1520.831215
2,DALYs (Disability-Adjusted Life Years),127,El Salvador,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,1271.908525,1503.769712,1077.727254
2,DALYs (Disability-Adjusted Life Years),127,El Salvador,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,740.8714543,1026.680857,602.8838687
2,DALYs (Disability-Adjusted Life Years),127,El Salvador,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,8405.73895,9826.881076,7123.859648
2,DALYs (Disability-Adjusted Life Years),127,El Salvador,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,10817.99749,13229.63891,8682.376146
2,DALYs (Disability-Adjusted Life Years),127,El Salvador,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,5296.300544,6121.259588,4509.320863
2,DALYs (Disability-Adjusted Life Years),127,El Salvador,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,422.6198851,524.933571,302.8646848
2,DALYs (Disability-Adjusted Life Years),127,El Salvador,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,187747.4197,215639.3801,151566.7714
